machine_id,timestamp,temperature,vibration,pressure,humidity
4147,2025-06-22 18:00:00,301.8,0.607,6.28,62.77
4148,2025-06-22 19:00:00,301.9,2.07,3.312,22.55
4149,2025-06-22 20:00:00,301.9,3.672,2.126,27.74
4150,2025-06-22 21:00:00,301.9,3.921,2.253,26.37
4151,2025-06-22 22:00:00,301.9,0.679,6.115,55.12
4152,2025-06-22 23:00:00,301.9,0.1,7.983,34.57
4153,2025-06-23 00:00:00,302.0,3.589,4.276,29.98
4154,2025-06-23 01:00:00,302.0,1.847,2.356,55.57
4155,2025-06-23 02:00:00,302.0,1.347,7.053,65.68
4156,2025-06-23 03:00:00,302.0,0.163,7.66,39.93
4157,2025-06-23 04:00:00,302.0,2.747,8.045,54.69
4158,2025-06-23 05:00:00,302.0,4.271,5.855,25.89
4159,2025-06-23 06:00:00,301.9,4.792,7.886,76.11
4160,2025-06-23 07:00:00,302.0,2.872,1.123,40.21
4161,2025-06-23 08:00:00,302.0,2.621,1.858,79.85
4162,2025-06-23 09:00:00,301.9,0.517,1.741,78.72
4163,2025-06-23 10:00:00,302.0,2.789,6.701,66.73
4164,2025-06-23 11:00:00,302.1,1.962,1.557,21.2
4165,2025-06-23 12:00:00,302.2,3.075,4.971,52.61
4166,2025-06-23 13:00:00,302.2,2.005,4.782,25.21
4167,2025-06-23 14:00:00,302.3,1.277,3.486,73.71
4168,2025-06-23 15:00:00,302.3,0.565,7.963,67.38
4169,2025-06-23 16:00:00,302.2,1.643,2.363,78.34
4170,2025-06-23 17:00:00,302.1,0.574,3.82,56.5
4171,2025-06-23 18:00:00,302.2,0.967,7.193,51.33
4172,2025-06-23 19:00:00,302.2,4.938,1.243,51.14
4173,2025-06-23 20:00:00,302.2,2.276,6.384,43.19
4174,2025-06-23 21:00:00,302.2,2.706,7.531,48.12
4175,2025-06-23 22:00:00,302.3,4.381,8.458,58.12
4176,2025-06-23 23:00:00,302.3,4.978,8.01,75.98
4177,2025-06-24 00:00:00,302.3,2.955,3.555,55.75
4178,2025-06-24 01:00:00,302.5,4.081,5.691,71.43
4179,2025-06-24 02:00:00,302.5,1.702,1.618,71.77
4180,2025-06-24 03:00:00,302.4,1.598,3.063,51.13
4181,2025-06-24 04:00:00,302.4,2.073,1.754,40.85
4182,2025-06-24 05:00:00,302.4,3.395,3.521,58.37
4183,2025-06-24 06:00:00,302.4,3.443,8.001,46.75
4184,2025-06-24 07:00:00,302.3,1.645,3.777,24.89
4185,2025-06-24 08:00:00,302.2,0.753,5.495,42.67
4186,2025-06-24 09:00:00,302.2,3.199,4.467,79.64
4187,2025-06-24 10:00:00,302.2,0.729,4.671,22.91
4188,2025-06-24 11:00:00,302.2,2.935,8.757,61.8
4189,2025-06-24 12:00:00,302.3,3.498,3.369,70.47
4190,2025-06-24 13:00:00,302.4,3.533,6.019,58.92
4191,2025-06-24 14:00:00,302.4,3.792,4.361,54.18
4192,2025-06-24 15:00:00,302.4,4.377,1.489,62.45
4193,2025-06-24 16:00:00,302.5,2.55,4.915,45.76
4194,2025-06-24 17:00:00,302.4,3.678,7.507,25.48
4195,2025-06-24 18:00:00,302.4,3.134,1.79,77.74
4196,2025-06-24 19:00:00,302.5,1.015,1.557,45.94
4197,2025-06-24 20:00:00,302.5,0.226,2.229,59.92
4198,2025-06-24 21:00:00,302.4,1.494,7.115,51.88
4199,2025-06-24 22:00:00,302.4,2.271,6.792,23.28
4200,2025-06-24 23:00:00,302.5,3.124,5.52,77.16
4201,2025-06-25 00:00:00,302.5,4.265,4.746,67.55
4202,2025-06-25 01:00:00,302.4,1.062,8.107,28.95
4203,2025-06-25 02:00:00,302.4,0.715,7.134,78.9
4204,2025-06-25 03:00:00,302.3,4.821,7.496,64.21
4205,2025-06-25 04:00:00,302.3,0.629,7.506,48.34
4206,2025-06-25 05:00:00,302.3,2.445,6.142,56.68
4207,2025-06-25 06:00:00,302.3,2.969,4.664,26.4
4208,2025-06-25 07:00:00,302.3,2.753,7.917,53.62
4209,2025-06-25 08:00:00,302.3,0.522,8.408,24.42
4210,2025-06-25 09:00:00,302.2,0.379,1.19,52.69
4211,2025-06-25 10:00:00,302.1,0.617,1.412,53.16
4212,2025-06-25 11:00:00,302.1,2.969,8.67,72.47
4213,2025-06-25 12:00:00,302.0,2.767,3.217,63.5
4214,2025-06-25 13:00:00,302.1,1.245,7.987,34.97
4215,2025-06-25 14:00:00,301.9,3.225,4.11,73.31
4216,2025-06-25 15:00:00,302.0,4.118,1.953,54.39
4217,2025-06-25 16:00:00,301.9,0.304,1.644,56.38
4218,2025-06-25 17:00:00,301.9,2.541,2.252,30.14
4219,2025-06-25 18:00:00,302.0,3.478,2.999,71.47
4220,2025-06-25 19:00:00,301.9,1.336,4.908,75.86
4221,2025-06-25 20:00:00,301.9,1.608,6.612,66.5
4222,2025-06-25 21:00:00,301.9,3.107,8.891,76.45
4223,2025-06-25 22:00:00,302.0,4.5,4.532,38.14
4224,2025-06-25 23:00:00,302.0,4.069,5.145,71.67
4225,2025-06-26 00:00:00,302.0,2.957,5.175,49.33
4226,2025-06-26 01:00:00,302.1,3.678,5.315,29.84
4227,2025-06-26 02:00:00,302.1,1.888,5.142,60.13
4228,2025-06-26 03:00:00,302.2,3.241,1.07,61.05
4229,2025-06-26 04:00:00,302.2,2.384,1.014,37.22
4230,2025-06-26 05:00:00,302.2,1.031,1.781,21.65
4231,2025-06-26 06:00:00,302.2,3.539,1.812,31.99
4232,2025-06-26 07:00:00,302.2,2.827,6.639,43.99
4233,2025-06-26 08:00:00,302.2,1.857,2.639,30.05
4234,2025-06-26 09:00:00,302.2,4.566,8.158,31.64
4235,2025-06-26 10:00:00,302.2,0.203,8.429,43.48
4236,2025-06-26 11:00:00,302.2,1.647,8.807,77.71
4237,2025-06-26 12:00:00,302.2,0.379,8.513,65.85
4238,2025-06-26 13:00:00,302.2,3.856,3.175,39.18
4239,2025-06-26 14:00:00,302.3,3.54,5.078,77.1
4240,2025-06-26 15:00:00,302.3,1.724,2.404,58.74
4241,2025-06-26 16:00:00,302.4,3.411,7.45,47.33
4242,2025-06-26 17:00:00,302.4,2.04,8.107,48.1
4243,2025-06-26 18:00:00,302.4,3.806,7.81,44.64
4244,2025-06-26 19:00:00,302.4,2.325,4.467,33.98
4245,2025-06-26 20:00:00,302.4,2.12,7.069,43.2
4246,2025-06-26 21:00:00,302.6,4.68,1.781,51.67
4247,2025-06-26 22:00:00,302.6,1.329,1.322,51.68
4248,2025-06-26 23:00:00,302.6,0.69,7.026,65.7
4249,2025-06-27 00:00:00,302.6,2.964,4.403,41.53
4250,2025-06-27 01:00:00,302.5,4.85,8.964,63.01
4251,2025-06-27 02:00:00,302.6,1.951,1.778,54.69
4252,2025-06-27 03:00:00,302.5,0.404,7.845,77.71
4253,2025-06-27 04:00:00,302.6,1.763,4.84,43.12
4254,2025-06-27 05:00:00,302.6,2.579,7.617,74.07
4255,2025-06-27 06:00:00,302.6,0.893,7.537,69.24
4256,2025-06-27 07:00:00,302.5,3.325,8.328,58.26
4257,2025-06-27 08:00:00,302.6,4.989,3.383,59.27
4258,2025-06-27 09:00:00,302.6,2.314,8.598,25.08
4259,2025-06-27 10:00:00,302.7,1.838,2.213,77.01
4260,2025-06-27 11:00:00,302.7,2.063,1.656,26.42
4261,2025-06-27 12:00:00,302.7,0.664,4.453,53.79
4262,2025-06-27 13:00:00,302.7,4.428,7.627,39.8
4263,2025-06-27 14:00:00,302.6,2.133,4.787,45.79
4264,2025-06-27 15:00:00,302.6,1.998,7.634,56.61
4265,2025-06-27 16:00:00,302.6,3.332,6.837,74.53
4266,2025-06-27 17:00:00,302.6,2.266,2.675,47.45
4267,2025-06-27 18:00:00,302.7,3.276,8.591,79.26
4268,2025-06-27 19:00:00,302.6,0.401,1.486,55.57
4269,2025-06-27 20:00:00,302.7,4.087,8.186,29.63
4270,2025-06-27 21:00:00,302.6,4.708,3.436,31.4
4271,2025-06-27 22:00:00,302.6,3.279,5.001,62.97
4272,2025-06-27 23:00:00,302.6,4.777,4.379,23.02
4273,2025-06-28 00:00:00,302.5,0.842,2.375,48.82
4274,2025-06-28 01:00:00,302.6,2.439,3.865,28.89
4275,2025-06-28 02:00:00,302.4,3.049,2.543,45.99
4276,2025-06-28 03:00:00,302.4,2.951,2.631,65.0
4277,2025-06-28 04:00:00,302.2,2.067,2.496,47.53
4278,2025-06-28 05:00:00,302.2,1.757,4.912,29.81
4279,2025-06-28 06:00:00,302.0,0.721,7.383,35.12
4280,2025-06-28 07:00:00,302.0,2.02,5.552,42.05
4281,2025-06-28 08:00:00,302.1,0.897,8.146,24.17
4282,2025-06-28 09:00:00,302.0,3.698,6.092,55.06
4283,2025-06-28 10:00:00,301.9,1.123,6.515,56.45
4284,2025-06-28 11:00:00,301.8,0.387,6.341,23.73
4285,2025-06-28 12:00:00,301.8,2.807,4.596,44.14
4286,2025-06-28 13:00:00,301.7,3.017,6.515,44.84
4287,2025-06-28 14:00:00,301.7,4.372,1.558,40.03
4288,2025-06-28 15:00:00,301.7,2.927,7.879,53.46
4289,2025-06-28 16:00:00,301.7,1.793,7.222,40.76
4290,2025-06-28 17:00:00,301.8,4.035,2.962,44.98
4291,2025-06-28 18:00:00,301.8,2.747,7.144,67.85
4292,2025-06-28 19:00:00,301.8,0.488,1.101,29.73
4293,2025-06-28 20:00:00,301.8,2.873,2.738,57.15
4294,2025-06-28 21:00:00,301.8,4.549,1.521,50.34
4295,2025-06-28 22:00:00,301.7,2.042,7.242,38.3
4296,2025-06-28 23:00:00,301.8,1.552,7.047,63.65
4297,2025-06-29 00:00:00,301.8,0.803,7.509,53.07
4298,2025-06-29 01:00:00,301.8,0.842,1.036,48.64
4299,2025-06-29 02:00:00,301.8,2.221,5.01,60.06
4300,2025-06-29 03:00:00,301.7,3.019,6.639,68.14
4301,2025-06-29 04:00:00,301.7,0.495,2.243,78.36
4302,2025-06-29 05:00:00,301.7,4.704,6.198,57.76
4303,2025-06-29 06:00:00,301.7,3.8,1.673,72.47
4304,2025-06-29 07:00:00,301.7,2.974,2.451,20.07
4305,2025-06-29 08:00:00,301.6,4.159,4.806,51.81
4306,2025-06-29 09:00:00,301.6,0.493,6.229,32.88
4307,2025-06-29 10:00:00,301.6,2.437,2.167,25.65
4308,2025-06-29 11:00:00,301.4,3.187,2.482,51.92
4309,2025-06-29 12:00:00,301.4,4.16,2.636,64.81
4310,2025-06-29 13:00:00,301.3,3.939,2.91,44.74
4311,2025-06-29 14:00:00,301.4,1.458,2.812,60.21
4312,2025-06-29 15:00:00,301.5,4.71,4.161,49.38
4313,2025-06-29 16:00:00,301.5,0.709,6.23,46.23
4314,2025-06-29 17:00:00,301.4,4.388,4.504,37.42
4315,2025-06-29 18:00:00,301.4,4.858,7.208,42.96
4316,2025-06-29 19:00:00,301.4,0.968,6.754,40.99
4317,2025-06-29 20:00:00,301.5,3.638,2.012,58.77
4318,2025-06-29 21:00:00,301.5,0.297,1.391,26.96
4319,2025-06-29 22:00:00,301.5,2.087,8.024,25.56
4320,2025-06-29 23:00:00,301.6,2.63,1.639,59.6
4321,2025-06-30 00:00:00,301.7,2.945,2.187,52.78
4322,2025-06-30 01:00:00,301.7,4.686,1.177,45.81
4323,2025-06-30 02:00:00,301.7,3.394,6.027,29.15
4324,2025-06-30 03:00:00,301.8,2.458,5.659,44.66
4325,2025-06-30 04:00:00,301.7,4.067,8.895,67.38
4326,2025-06-30 05:00:00,301.6,4.758,8.095,73.38
4327,2025-06-30 06:00:00,301.6,0.208,4.287,62.15
4328,2025-06-30 07:00:00,301.7,4.914,3.973,23.59
4329,2025-06-30 08:00:00,301.6,0.522,3.375,60.22
4330,2025-06-30 09:00:00,301.6,4.09,2.219,34.46
4331,2025-06-30 10:00:00,301.5,1.474,2.105,38.92
4332,2025-06-30 11:00:00,301.6,0.748,2.058,31.75
4333,2025-06-30 12:00:00,301.7,2.255,1.913,66.55
4334,2025-06-30 13:00:00,301.6,3.255,2.924,58.92
4335,2025-06-30 14:00:00,301.6,1.967,3.453,56.71
4336,2025-06-30 15:00:00,301.7,0.367,8.693,60.08
4337,2025-06-30 16:00:00,301.6,3.037,5.628,34.21
4338,2025-06-30 17:00:00,301.6,4.522,8.901,46.68
4339,2025-06-30 18:00:00,301.6,1.978,3.98,58.0
4340,2025-06-30 19:00:00,301.7,1.16,4.661,58.2
4341,2025-06-30 20:00:00,301.7,2.269,3.597,67.51
4342,2025-06-30 21:00:00,301.7,0.337,2.463,37.23
4343,2025-06-30 22:00:00,301.7,4.12,2.145,66.22
4344,2025-06-30 23:00:00,301.7,4.149,8.561,46.41
4345,2025-07-01 00:00:00,301.8,2.981,8.894,60.21
4346,2025-07-01 01:00:00,301.8,1.83,1.359,47.34
4347,2025-07-01 02:00:00,301.8,4.019,2.203,76.92
4348,2025-07-01 03:00:00,301.9,2.818,4.388,30.76
4349,2025-07-01 04:00:00,301.9,4.147,2.491,60.5
4350,2025-07-01 05:00:00,301.9,3.194,3.911,54.59
4351,2025-07-01 06:00:00,301.9,3.944,2.033,30.36
4352,2025-07-01 07:00:00,301.8,3.033,4.652,23.96
4353,2025-07-01 08:00:00,301.9,2.129,3.174,67.95
4354,2025-07-01 09:00:00,302.0,4.794,3.815,29.45
4355,2025-07-01 10:00:00,302.0,2.751,1.755,31.19
4356,2025-07-01 11:00:00,302.0,3.065,4.425,78.71
4357,2025-07-01 12:00:00,302.0,1.18,8.866,63.04
4358,2025-07-01 13:00:00,302.0,3.166,3.631,35.03
4359,2025-07-01 14:00:00,302.0,2.901,8.011,55.46
4360,2025-07-01 15:00:00,302.1,1.006,7.746,52.05
4361,2025-07-01 16:00:00,302.1,0.392,8.616,70.67
4362,2025-07-01 17:00:00,302.1,3.061,7.321,63.76
4363,2025-07-01 18:00:00,302.1,3.842,6.277,69.9
4364,2025-07-01 19:00:00,302.1,2.665,7.853,32.69
4365,2025-07-01 20:00:00,302.1,1.211,1.605,58.41
4366,2025-07-01 21:00:00,302.0,3.366,4.703,22.41
4367,2025-07-01 22:00:00,302.0,0.493,8.914,24.14
4368,2025-07-01 23:00:00,302.0,2.265,7.157,62.81
4369,2025-07-02 00:00:00,302.0,0.9,8.697,21.47
4370,2025-07-02 01:00:00,302.0,1.004,7.237,54.79
4371,2025-07-02 02:00:00,302.0,1.091,7.999,70.42
4372,2025-07-02 03:00:00,302.0,1.995,6.652,42.8
4373,2025-07-02 04:00:00,301.9,0.351,7.084,22.69
4374,2025-07-02 05:00:00,301.9,2.049,5.185,62.83
4375,2025-07-02 06:00:00,302.0,2.607,8.394,75.78
4376,2025-07-02 07:00:00,302.0,2.468,7.6,63.03
4377,2025-07-02 08:00:00,301.9,1.976,7.751,54.71
4378,2025-07-02 09:00:00,301.8,4.212,6.384,33.8
4379,2025-07-02 10:00:00,301.9,0.812,3.437,20.92
4380,2025-07-02 11:00:00,301.8,2.578,1.285,61.68
4381,2025-07-02 12:00:00,301.9,0.404,8.485,33.86
4382,2025-07-02 13:00:00,301.9,0.449,5.689,71.49
4383,2025-07-02 14:00:00,301.8,2.912,3.385,47.98
4384,2025-07-02 15:00:00,301.7,2.873,2.193,51.84
4385,2025-07-02 16:00:00,301.8,4.402,7.636,65.24
4386,2025-07-02 17:00:00,301.8,2.834,7.692,66.77
4387,2025-07-02 18:00:00,301.9,4.803,7.516,58.56
4388,2025-07-02 19:00:00,302.0,0.339,6.161,76.31
4389,2025-07-02 20:00:00,302.0,0.58,3.928,78.94
4390,2025-07-02 21:00:00,302.1,0.316,3.433,76.81
4391,2025-07-02 22:00:00,302.2,1.008,1.068,69.45
4392,2025-07-02 23:00:00,302.2,2.752,7.669,62.34
4393,2025-07-03 00:00:00,302.2,3.263,1.699,59.8
4394,2025-07-03 01:00:00,302.2,0.323,6.046,26.23
4395,2025-07-03 02:00:00,302.2,4.735,5.033,36.29
4396,2025-07-03 03:00:00,302.3,4.227,5.214,20.34
4397,2025-07-03 04:00:00,302.3,1.553,8.414,28.24
4398,2025-07-03 05:00:00,302.4,0.478,1.253,46.35
4399,2025-07-03 06:00:00,302.3,0.932,7.187,28.79
4400,2025-07-03 07:00:00,302.3,0.722,1.416,74.1
4401,2025-07-03 08:00:00,302.3,0.704,1.305,68.34
4402,2025-07-03 09:00:00,302.2,2.641,4.439,24.3
4403,2025-07-03 10:00:00,302.3,1.305,1.505,34.93
4404,2025-07-03 11:00:00,302.3,1.855,7.313,69.14
4405,2025-07-03 12:00:00,302.4,4.949,5.237,68.18
4406,2025-07-03 13:00:00,302.4,3.453,1.232,76.73
4407,2025-07-03 14:00:00,302.5,4.75,1.324,79.85
4408,2025-07-03 15:00:00,302.3,0.799,5.901,78.58
4409,2025-07-03 16:00:00,302.4,1.972,7.449,44.61
4410,2025-07-03 17:00:00,302.4,2.818,4.502,35.02
4411,2025-07-03 18:00:00,302.5,0.476,5.437,65.5
4412,2025-07-03 19:00:00,302.5,0.121,7.399,37.96
4413,2025-07-03 20:00:00,302.6,3.385,5.884,68.38
4414,2025-07-03 21:00:00,302.7,3.245,2.798,52.04
4415,2025-07-03 22:00:00,302.7,2.113,5.904,67.64
4416,2025-07-03 23:00:00,302.6,2.499,6.026,36.55
4417,2025-07-04 00:00:00,302.6,2.136,6.873,50.48
4418,2025-07-04 01:00:00,302.6,0.218,5.967,53.84
4419,2025-07-04 02:00:00,302.6,1.743,8.754,76.59
4420,2025-07-04 03:00:00,302.6,0.968,2.578,36.0
4421,2025-07-04 04:00:00,302.6,0.582,8.609,76.2
4422,2025-07-04 05:00:00,302.6,4.788,5.307,68.29
4423,2025-07-04 06:00:00,302.6,3.037,6.376,63.85
4424,2025-07-04 07:00:00,302.6,3.67,1.796,67.21
4425,2025-07-04 08:00:00,302.6,1.645,4.045,56.33
4426,2025-07-04 09:00:00,302.5,2.026,7.155,34.64
4427,2025-07-04 10:00:00,302.6,1.261,6.655,31.37
4428,2025-07-04 11:00:00,302.4,0.575,1.321,71.98
4429,2025-07-04 12:00:00,302.4,0.977,5.373,63.51
4430,2025-07-04 13:00:00,302.3,4.008,1.706,32.79
4431,2025-07-04 14:00:00,302.3,3.42,8.967,56.91
4432,2025-07-04 15:00:00,302.3,2.78,8.178,46.85
4433,2025-07-04 16:00:00,302.4,2.428,1.169,29.52
4434,2025-07-04 17:00:00,302.4,4.62,7.869,51.91
4435,2025-07-04 18:00:00,302.4,0.456,8.355,36.89
4436,2025-07-04 19:00:00,302.3,1.475,3.828,25.77
4437,2025-07-04 20:00:00,302.4,1.815,6.756,48.02
4438,2025-07-04 21:00:00,302.4,3.934,4.537,55.41
4439,2025-07-04 22:00:00,302.4,4.963,6.242,22.81
4440,2025-07-04 23:00:00,302.4,1.279,3.723,44.13
4441,2025-07-05 00:00:00,302.5,4.384,3.58,35.46
4442,2025-07-05 01:00:00,302.5,4.17,4.395,21.84
4443,2025-07-05 02:00:00,302.5,1.201,2.165,27.54
4444,2025-07-05 03:00:00,302.5,2.057,7.649,28.34
4445,2025-07-05 04:00:00,302.4,2.107,3.79,30.97
4446,2025-07-05 05:00:00,302.5,4.893,4.201,68.2
4447,2025-07-05 06:00:00,302.5,0.986,8.152,46.37
4448,2025-07-05 07:00:00,302.5,4.016,4.973,28.83
4449,2025-07-05 08:00:00,302.4,1.738,5.354,26.02
4450,2025-07-05 09:00:00,302.4,3.681,8.652,37.88
4451,2025-07-05 10:00:00,302.5,2.158,8.094,67.88
4452,2025-07-05 11:00:00,302.5,2.934,2.356,41.87
4453,2025-07-05 12:00:00,302.5,4.18,4.786,29.59
4454,2025-07-05 13:00:00,302.4,4.04,8.77,44.25
4455,2025-07-05 14:00:00,302.4,4.345,3.979,53.32
4456,2025-07-05 15:00:00,302.4,0.392,3.973,21.78
4457,2025-07-05 16:00:00,302.3,3.491,2.56,57.66
4458,2025-07-05 17:00:00,302.5,0.786,1.915,43.71
4459,2025-07-05 18:00:00,302.6,2.138,6.922,20.58
4460,2025-07-05 19:00:00,302.6,2.788,7.16,60.43
4461,2025-07-05 20:00:00,302.6,2.073,8.752,62.74
4462,2025-07-05 21:00:00,302.7,2.646,7.187,57.73
4463,2025-07-05 22:00:00,302.7,4.983,2.947,40.52
4464,2025-07-05 23:00:00,302.8,0.763,1.321,51.78
4465,2025-07-06 00:00:00,302.8,3.41,8.883,43.23
4466,2025-07-06 01:00:00,302.8,2.04,3.724,62.04
4467,2025-07-06 02:00:00,302.8,0.752,3.496,55.01
4468,2025-07-06 03:00:00,302.8,0.878,8.248,24.91
4469,2025-07-06 04:00:00,302.7,4.751,5.681,58.59
4470,2025-07-06 05:00:00,302.7,4.41,2.719,61.23
4471,2025-07-06 06:00:00,302.7,4.545,8.113,42.24
4472,2025-07-06 07:00:00,302.8,4.959,8.947,72.55
4473,2025-07-06 08:00:00,302.7,1.121,1.693,70.58
4474,2025-07-06 09:00:00,302.7,1.842,7.898,30.51
4475,2025-07-06 10:00:00,302.7,3.379,4.124,74.26
4476,2025-07-06 11:00:00,302.7,2.471,5.193,46.45
4477,2025-07-06 12:00:00,302.6,2.15,8.319,63.42
4478,2025-07-06 13:00:00,302.6,1.853,8.787,68.85
4479,2025-07-06 14:00:00,302.5,3.01,3.097,50.31
4480,2025-07-06 15:00:00,302.6,2.92,2.703,43.95
4481,2025-07-06 16:00:00,302.7,0.891,1.644,74.93
4482,2025-07-06 17:00:00,302.6,2.412,5.494,33.85
4483,2025-07-06 18:00:00,302.7,2.812,1.109,35.42
4484,2025-07-06 19:00:00,302.7,2.894,4.295,41.7
4485,2025-07-06 20:00:00,302.6,1.13,1.587,71.57
4486,2025-07-06 21:00:00,302.7,3.737,4.242,76.33
4487,2025-07-06 22:00:00,302.6,0.223,1.319,33.2
4488,2025-07-06 23:00:00,302.5,1.839,7.682,71.83
4489,2025-07-07 00:00:00,302.5,3.923,2.678,35.49
4490,2025-07-07 01:00:00,302.5,2.863,3.626,78.24
4491,2025-07-07 02:00:00,302.5,1.38,7.96,55.84
4492,2025-07-07 03:00:00,302.6,3.505,6.97,20.43
4493,2025-07-07 04:00:00,302.6,2.88,2.752,22.05
4494,2025-07-07 05:00:00,302.7,4.002,1.575,28.85
4495,2025-07-07 06:00:00,302.6,3.702,6.725,31.25
4496,2025-07-07 07:00:00,302.6,3.09,4.126,66.06
4497,2025-07-07 08:00:00,302.5,2.492,7.129,33.37
4498,2025-07-07 09:00:00,302.5,0.753,4.562,78.15
4499,2025-07-07 10:00:00,302.6,1.381,3.768,58.17
4500,2025-07-07 11:00:00,302.6,2.154,4.61,61.55
4501,2025-07-07 12:00:00,302.6,3.037,6.988,33.07
4502,2025-07-07 13:00:00,302.5,2.617,8.218,73.56
4503,2025-07-07 14:00:00,302.4,1.512,1.398,60.07
4504,2025-07-07 15:00:00,302.5,0.132,5.193,71.86
4505,2025-07-07 16:00:00,302.4,2.532,1.263,77.39
4506,2025-07-07 17:00:00,302.4,1.5,4.747,27.54
4507,2025-07-07 18:00:00,302.4,3.7,8.082,25.8
4508,2025-07-07 19:00:00,302.4,0.217,3.893,68.2
4509,2025-07-07 20:00:00,302.4,2.966,8.46,71.97
4510,2025-07-07 21:00:00,302.4,4.713,6.045,55.03
4511,2025-07-07 22:00:00,302.4,0.955,8.473,41.96
4512,2025-07-07 23:00:00,302.5,2.411,7.057,59.16
4513,2025-07-08 00:00:00,302.5,0.548,1.827,38.34
4514,2025-07-08 01:00:00,302.4,3.166,2.849,34.3
4515,2025-07-08 02:00:00,302.4,2.798,4.153,49.29
4516,2025-07-08 03:00:00,302.5,2.096,2.361,32.97
4517,2025-07-08 04:00:00,302.5,2.655,4.959,49.02
4518,2025-07-08 05:00:00,302.4,4.493,4.771,77.4
4519,2025-07-08 06:00:00,302.4,1.062,8.65,70.39
4520,2025-07-08 07:00:00,302.4,0.211,4.47,76.5
4521,2025-07-08 08:00:00,302.4,4.322,7.285,68.38
4522,2025-07-08 09:00:00,302.4,2.928,8.535,41.29
4523,2025-07-08 10:00:00,302.5,4.464,8.016,68.72
4524,2025-07-08 11:00:00,302.5,3.025,2.669,75.37
4525,2025-07-08 12:00:00,302.5,4.07,4.968,76.82
4526,2025-07-08 13:00:00,302.4,2.205,3.782,60.99
4527,2025-07-08 14:00:00,302.4,3.774,4.199,32.68
4528,2025-07-08 15:00:00,302.4,4.574,3.886,22.38
4529,2025-07-08 16:00:00,302.5,2.903,7.611,28.83
4530,2025-07-08 17:00:00,302.4,0.986,4.617,77.93
4531,2025-07-08 18:00:00,302.5,1.417,5.19,47.73
4532,2025-07-08 19:00:00,302.5,1.073,8.86,71.3
4533,2025-07-08 20:00:00,302.5,1.31,1.48,47.9
4534,2025-07-08 21:00:00,302.4,1.601,4.904,59.65
4535,2025-07-08 22:00:00,302.4,2.82,7.192,21.45
4536,2025-07-08 23:00:00,302.4,2.981,2.209,34.99
4537,2025-07-09 00:00:00,302.4,2.19,5.892,46.18
4538,2025-07-09 01:00:00,302.3,3.116,2.916,57.84
4539,2025-07-09 02:00:00,302.4,0.5,7.939,30.29
4540,2025-07-09 03:00:00,302.5,0.53,3.617,65.87
4541,2025-07-09 04:00:00,302.5,0.942,3.633,41.86
4542,2025-07-09 05:00:00,302.5,2.639,5.786,69.05
4543,2025-07-09 06:00:00,302.5,1.149,2.469,25.88
4544,2025-07-09 07:00:00,302.6,1.488,3.279,60.79
4545,2025-07-09 08:00:00,302.5,2.062,4.333,37.6
4546,2025-07-09 09:00:00,302.5,4.078,3.829,67.72
4547,2025-07-09 10:00:00,302.5,0.168,5.199,44.13
4548,2025-07-09 11:00:00,302.5,3.282,5.797,59.92
4549,2025-07-09 12:00:00,302.6,3.377,5.533,76.06
4550,2025-07-09 13:00:00,302.6,4.013,6.233,21.24
4551,2025-07-09 14:00:00,302.5,4.67,3.462,20.67
4552,2025-07-09 15:00:00,302.6,0.199,2.011,66.22
4553,2025-07-09 16:00:00,302.7,0.854,7.086,58.78
4554,2025-07-09 17:00:00,302.6,4.442,7.806,37.58
4555,2025-07-09 18:00:00,302.6,2.347,3.056,49.66
4556,2025-07-09 19:00:00,302.7,2.866,4.257,22.52
4557,2025-07-09 20:00:00,302.7,3.349,4.989,31.55
4558,2025-07-09 21:00:00,302.7,3.427,5.267,45.47
4559,2025-07-09 22:00:00,302.7,4.666,6.276,70.04
4560,2025-07-09 23:00:00,302.7,4.985,1.333,48.78
4561,2025-07-10 00:00:00,302.7,3.629,6.772,55.18
4562,2025-07-10 01:00:00,302.9,1.507,1.496,72.43
4563,2025-07-10 02:00:00,302.7,4.411,4.746,38.53
4564,2025-07-10 03:00:00,302.7,0.341,7.621,62.04
4565,2025-07-10 04:00:00,302.8,1.232,4.61,71.7
4566,2025-07-10 05:00:00,302.7,4.497,2.193,32.16
4567,2025-07-10 06:00:00,302.8,1.355,8.88,41.39
4568,2025-07-10 07:00:00,302.8,1.181,8.114,78.79
4569,2025-07-10 08:00:00,302.7,0.777,7.171,78.99
4570,2025-07-10 09:00:00,302.8,4.31,4.292,33.39
4571,2025-07-10 10:00:00,302.8,2.55,2.471,23.99
4572,2025-07-10 11:00:00,302.8,3.407,8.531,36.26
4573,2025-07-10 12:00:00,302.9,1.271,5.259,43.86
4574,2025-07-10 13:00:00,302.8,3.814,7.819,46.46
4575,2025-07-10 14:00:00,302.9,3.824,3.737,57.13
4576,2025-07-10 15:00:00,302.9,1.632,3.682,73.97
4577,2025-07-10 16:00:00,302.9,2.112,8.884,39.82
4578,2025-07-10 17:00:00,303.0,1.127,5.175,71.0
4579,2025-07-10 18:00:00,303.0,4.885,2.126,25.61
4580,2025-07-10 19:00:00,303.0,3.263,2.757,22.51
4581,2025-07-10 20:00:00,303.0,4.679,4.856,50.24
4582,2025-07-10 21:00:00,303.0,1.587,1.34,23.58
